country,iso3,region,source_type,year,prophet_forecast_mw_x,lr_forecast_mw,prophet_forecast_mw_y,sarima_forecast_mw,xgb_forecast_mw,lgbm_forecast_mw,hybrid_forecast_mw,ensemble_forecast_mw,recommended_forecast_mw,best_model
China,CHN,Asia,Biomass,2027,46230.70660078482,36426.45691891892,46230.70660078482,56586.43935235923,34604.57846069336,34227.28906381831,46988.68746462346,34783.36627486429,34783.36627486429,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
China,CHN,Asia,Biomass,2028,50389.03371776874,39445.12166891892,50389.03371776874,66242.96803709892,34903.88687133789,34541.1649896102,51147.01458160738,35386.61212884324,35386.61212884324,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
China,CHN,Asia,Biomass,2029,54374.18391814033,42582.11783783784,54374.18391814033,77613.93122951992,35179.42221069336,35161.115170315534,55132.164781978965,36003.08787459508,36003.08787459508,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
China,CHN,Asia,Hydro,2025,465716.3088751699,433457.7541441441,465716.3088751699,377260.0,382794.935546875,383033.8866576804,450804.4826501873,379284.6559781212,379284.6559781212,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
China,CHN,Asia,Hydro,2026,481348.9260903597,452407.8829054054,481348.9260903597,377260.0,387198.021484375,386379.9495866461,466437.09986537707,384801.5114216008,384801.5114216008,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
China,CHN,Asia,Hydro,2027,496134.5068684068,471738.6315915916,496134.5068684068,377260.0,392361.90966796875,388435.8575139755,481222.68064342416,390769.07348946726,390769.07348946726,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
China,CHN,Asia,Hydro,2028,510044.1128394441,491450.0002027027,510044.1128394441,377260.0,399088.39697265625,393552.0724423595,495132.28661446145,397688.78015811794,397688.78015811794,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
China,CHN,Asia,Hydro,2029,523098.1895818604,511541.98873873876,523098.1895818604,377260.0,407768.44287109375,401819.84908151877,508186.36335687776,405806.47823741025,405806.47823741025,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
China,CHN,Asia,Solar,2025,779748.5213049883,887099.8,779748.5213049883,887099.8,918787.45234375,911399.6138556611,887099.8,911399.6137959728,911399.6137959728,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
China,CHN,Asia,Solar,2026,847505.8354309107,887099.8,847505.8354309107,887099.8,945903.801953125,929505.7106929254,887099.8,929505.7106419394,929505.7106419394,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
China,CHN,Asia,Solar,2027,899542.423689407,887099.8,899542.423689407,887099.8,973582.08515625,948818.8757222912,900796.9818567331,948818.875678349,948818.875678349,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
China,CHN,Asia,Solar,2028,937877.6329303917,887099.8,937877.6329303917,887099.8,1002474.079296875,970251.3675715252,939132.1910977178,970251.3675329615,970251.3675329615,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
China,CHN,Asia,Solar,2029,965324.8135302326,887099.8,965324.8135302326,887099.8,1034595.130078125,995290.9412772328,966579.3716975588,995290.9412424188,995290.9412424188,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
China,CHN,Asia,Wind,2025,354662.06092650077,521265.71,354662.06092650077,521265.71,544043.274453125,542421.4744366201,521265.71,521265.71,521265.71,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
China,CHN,Asia,Wind,2026,379128.8374470036,521265.71,379128.8374470036,521265.71,562642.913125,559353.9682814935,521265.71,531840.4035237323,531840.4035237323,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
China,CHN,Asia,Wind,2027,402802.93166797,521265.71,402802.93166797,521265.71,580556.907265625,577931.0835565244,521265.71,552877.5370218476,552877.5370218476,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
China,CHN,Asia,Wind,2028,425435.7843384494,521265.71,425435.7843384494,521265.71,599702.288125,602750.5559795976,521265.71,579024.3378219764,579024.3378219764,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
China,CHN,Asia,Wind,2029,446882.15798489924,543645.8143243243,446882.15798489924,547471.226768364,623629.040078125,622949.4495415622,521265.71,601413.1683175848,601413.1683175848,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Biomass,2025,395.28446990065447,417.58,395.28446990065447,417.58,417.58,417.58,468.9447459987477,417.58,417.58,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Biomass,2026,395.2377161577086,417.58,395.2377161577086,417.58,417.58,417.58,468.9447459987477,417.58,417.58,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Biomass,2027,395.19096657438047,417.58,395.19096657438047,417.58,451.24368865966795,417.58,468.9447459987477,442.81294875155544,442.81294875155544,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Biomass,2028,395.1442211506243,417.58,395.1442211506243,417.58,520.2160855102538,417.58,468.9447459987477,499.67360518176184,499.67360518176184,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Biomass,2029,395.0973518338492,417.58,395.0973518338492,417.58,570.0415821838378,417.58,468.9447459987477,540.749609165767,540.749609165767,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Hydro,2025,2225.844202672132,2123.451801801802,2225.844202672132,2122.62,2122.62,2240.5325212319685,2285.0018187614223,2122.62,2122.62,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Hydro,2026,2241.290492699477,2126.3175675675675,2241.290492699477,2122.62,2138.41462146759,2973.9531944605487,2300.4481087887675,2124.3065938252375,2124.3065938252375,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Hydro,2027,2256.7205022900944,2128.5282282282283,2256.7205022900944,2122.62,2138.41462146759,3305.660202179994,2315.878118379385,2124.5122217810467,2124.5122217810467,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Hydro,2028,2272.132563035109,2130.083783783784,2272.132563035109,2122.62,2170.4411679458617,3654.911509539037,2331.2901791243994,2144.577259240453,2144.577259240453,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Hydro,2029,2287.5671569944097,2130.984234234234,2287.5671569944097,2122.62,2170.4411679458617,4148.336901211654,2346.7247730837003,2144.6610143472567,2144.6610143472567,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Solar,2025,16222.870467219313,14281.15,16222.870467219313,26069.602333465344,15756.851782226562,15521.52113934757,16669.416319868753,15521.52113883989,15521.52113883989,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Solar,2026,17607.280374762588,14281.15,17607.280374762588,32559.97499751459,16684.89206542969,16014.216756938698,18053.826227412028,16014.216756612821,16014.216756612821,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Solar,2027,18623.55727743416,14281.15,18623.55727743416,39909.23868265473,17544.407934570314,16628.08387107035,19070.1031300836,16628.083870850955,16628.083870850955,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Solar,2028,19337.276682646254,14281.15,19337.276682646254,48083.09135134928,18369.332678222658,17445.419709820668,19783.822535295694,17445.419709617698,17445.419709617698,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Solar,2029,19824.147564171566,14281.15,19824.147564171566,57025.9262538689,18876.711279296876,17837.353384074944,20270.693416821006,17837.35338396629,17837.35338396629,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Wind,2025,1021.1940820963845,3890.24,1021.1940820963845,3890.24,5132.90455078125,5085.8573916838395,3890.24,4355.363209950952,4355.363209950952,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Wind,2026,1061.521881208419,3890.24,1061.521881208419,3890.24,6537.981088867187,6661.184779058653,3890.24,5640.703327990266,5640.703327990266,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Wind,2027,1102.2829847980984,3890.24,1102.2829847980984,3890.24,8812.149790039062,9194.375964069273,3890.24,7705.5340191949845,7705.5340191949845,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Wind,2028,1143.3951085221106,3890.24,1143.3951085221106,3890.24,11351.546518554687,11182.591951754843,3890.24,9326.806623953233,9326.806623953233,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Chinese Taipei,TWN,Asia,Wind,2029,1184.8866690514033,3890.24,1184.8866690514033,3890.24,14076.073862304687,12565.867390203537,3890.24,10455.746784127645,10455.746784127645,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Biomass,2025,2837.39889386377,3351.46,2837.39889386377,3351.46,4024.2374658203125,3620.4641675223975,3351.46,3877.16181298258,3877.16181298258,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Biomass,2026,2995.0558599729347,3351.46,2995.0558599729347,3351.46,4533.157967529297,4495.846811740876,3351.46,4372.420290397923,4372.420290397923,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Biomass,2027,3157.632900665887,3351.46,3157.632900665887,3472.910745949486,5149.118111572266,4938.377443159612,3351.46,4928.793374272653,4928.793374272653,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Biomass,2028,3324.8704606881083,3480.0730202702707,3324.8704606881083,3705.5708234700264,6112.039071044922,5942.2701951847175,3351.46,5807.878464646744,5807.878464646744,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Biomass,2029,3496.941931994542,3672.837207207208,3496.941931994542,3950.759256355593,6818.777230224609,6572.828747107631,3401.0512637103475,6452.458323258488,6452.458323258488,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Hydro,2025,24551.541574128325,24693.399315315313,24551.541574128325,24640.53,24777.203446655272,24839.904120835734,24640.53,24640.53,24640.53,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Hydro,2026,24624.482380267626,24796.208574324322,24624.482380267626,24640.53,24886.083253173827,25441.04156949626,24640.53,24695.050839649564,24695.050839649564,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Hydro,2027,24697.41435027957,24902.07193993994,24697.41435027957,24640.53,24985.785554199218,25492.440006748697,24655.31276980126,24766.91204292501,24766.91204292501,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Hydro,2028,24770.33615346521,25010.98941216216,24770.33615346521,24640.53,25177.793412475585,25568.056572450285,24728.2345729869,24896.470842374827,24896.470842374827,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Hydro,2029,24843.44619712096,25122.96099099099,24843.44619712096,24640.53,25408.02853515625,25568.056572450285,24801.34461664265,25050.090869490712,25050.090869490712,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Solar,2025,16857.567302699867,21528.09,16857.567302699867,21528.09,23487.128940429688,23121.25606586536,21528.09,23121.256064672256,23121.256064672256,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Solar,2026,18214.517906603807,21528.09,18214.517906603807,21528.09,24973.799716796875,23689.75721667699,21528.09,23689.757215757047,23689.757215757047,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Solar,2027,19616.175501020032,21528.09,19616.175501020032,21528.09,26215.771518554688,24685.121445310197,21528.09,24685.121444521967,24685.121444521967,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Solar,2028,21054.3960913279,23159.75958783784,21054.3960913279,21528.09,27184.847385253906,24685.121445310197,21528.09,24685.121444935314,24685.121444935314,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Solar,2029,22524.121621166636,24951.669009009012,22524.121621166636,21528.09,27713.29440673828,24685.121445310197,21528.09,24685.12144531437,24685.12144531437,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Wind,2025,28080.74431143032,27830.016036036035,28080.74431143032,24591.61,26118.773696289063,25996.99467147727,28209.513690786916,25970.14830367399,25970.14830367399,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Wind,2026,29992.421114206016,30021.60510135135,29992.421114206016,25287.779969094838,27898.22767578125,28509.338779599057,30121.19049356261,28273.878416911644,28273.878416911644,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Wind,2027,31838.786594991532,32296.354564564564,31838.786594991532,26246.288040228734,29725.660537109376,29447.013456809036,31967.555974348128,29282.332956629947,29282.332956629947,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Wind,2028,33600.807986393025,34654.264425675676,33600.807986393025,27127.54659104255,31909.486708984376,29648.452948993625,33729.57736574962,29676.682718710934,29676.682718710934,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
France,FRA,Europe,Wind,2029,35267.599365528884,37095.33468468468,35267.599365528884,27934.59476085188,33537.47413574219,30275.966536419906,35396.368744885476,30402.398683436833,30402.398683436833,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Biomass,2025,12425.975322535163,12981.171171171172,12425.975322535163,11725.85545420427,10448.994842529297,10869.404497593427,12835.296057806127,10758.122158924816,10758.122158924816,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Biomass,2026,12882.032149399423,13488.85641891892,12882.032149399423,11928.037914297149,10868.990325927734,11235.172549991174,13291.352884670387,11184.40818984314,11184.40818984314,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Biomass,2027,13348.87583290955,13999.348348348349,13348.87583290955,12110.153139059772,11299.034759521484,11977.193236912199,13758.196568180514,11643.438559483968,11643.438559483968,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Biomass,2028,13826.33074900426,14512.64695945946,13826.33074900426,12273.892637094767,11908.50503540039,12351.216616402122,14235.651484275224,12227.082372929113,12227.082372929113,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Biomass,2029,14315.53860820266,15028.752252252252,14315.53860820266,12420.87170074452,12428.787384033203,12711.250824264354,14724.859343473623,12736.614832186158,12736.614832186158,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Hydro,2025,5688.191719146689,5844.0,5688.191719146689,5844.0,6017.113143920898,6064.931961040553,5844.0,5844.0,5844.0,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Hydro,2026,5704.831986059528,5844.0,5704.831986059528,5844.0,6152.9346923828125,6277.865516879811,5844.0,5895.87496031935,5895.87496031935,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Hydro,2027,5721.470927457099,5844.0,5721.470927457099,5844.0,6320.681671142578,6415.375575399425,5844.0,6002.994295296118,6002.994295296118,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Hydro,2028,5738.108252639696,5844.0,5738.108252639696,5844.0,6459.149032592773,6501.330790886225,5844.0,6091.492919761649,6091.492919761649,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Hydro,2029,5754.789244623711,5844.0,5754.789244623711,5844.0,6696.026428222656,6620.992949701051,5844.0,6240.830096127106,6240.830096127106,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Solar,2025,62077.49847929895,89943.0,62077.49847929895,89943.0,103486.478515625,115634.54866363834,89943.0,115634.54865297854,115634.54865297854,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Solar,2026,64933.22432429451,89943.0,64933.22432429451,89943.0,122708.212890625,147499.22222616844,89943.0,147499.2222086632,147499.2222086632,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Solar,2027,67869.47587745528,89943.0,67869.47587745528,89943.0,149818.244140625,186589.2830184803,89943.0,186589.28299277506,186589.28299277506,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Solar,2028,70883.94348538012,90173.24527027027,70883.94348538012,89943.0,175885.166015625,212135.7672102755,89943.0,212135.76718035364,212135.76718035364,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Solar,2029,73982.4570867293,95734.87387387388,73982.4570867293,89943.0,199920.390625,228784.99684760097,89943.0,228784.99681595352,228784.99681595352,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Wind,2025,93370.58617783264,88957.49189189188,93370.58617783264,72823.0,76166.72802734375,76061.03162387777,91847.13007591099,76210.67618786996,76210.67618786996,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Wind,2026,98647.4879870393,94190.52094594594,98647.4879870393,72823.0,78883.17944335938,78049.91727431817,97124.03188511766,78266.94898347506,78266.94898347506,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Wind,2027,103873.98259387288,99575.1063063063,103873.98259387288,72823.0,82045.3310546875,80626.62971217938,102350.52649195123,80788.45918021328,80788.45918021328,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Wind,2028,109016.19847554284,105111.24797297297,109016.19847554284,72823.0,85430.50219726562,83479.78231864932,107492.7423736212,83521.40054581332,83521.40054581332,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Germany,DEU,Europe,Wind,2029,114056.04191072476,110798.94594594595,114056.04191072476,72823.0,89137.63647460938,86794.10353969896,112532.58580880311,86616.43136828362,86616.43136828362,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Greece,GRC,Europe,Biomass,2025,124.70206120184083,168.22,124.70206120184083,168.22,192.80140563964844,199.0713795130398,170.33414533424718,185.81405880528766,185.81405880528766,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Greece,GRC,Europe,Biomass,2026,133.2668460587627,168.22,133.2668460587627,168.22,238.53061935424805,199.0713795130398,178.89893019116906,224.2928727387162,224.2928727387162,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Greece,GRC,Europe,Biomass,2027,142.15411474599242,168.22,142.15411474599242,168.22,261.6563174438477,231.3898475308415,187.78619887839878,246.22948371955147,246.22948371955147,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Greece,GRC,Europe,Biomass,2028,151.34101231699267,168.22,151.34101231699267,168.22,321.80949661254886,231.3898475308415,196.97309644939904,296.63523044002596,296.63523044002596,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
Greece,GRC,Europe,Biomass,2029,160.82665309423453,168.22,160.82665309423453,168.22,370.31114837646487,306.69778217559116,206.4587372266409,342.2865571874727,342.2865571874727,"Ensemble(LR, Prophet, SARIMA, XGB, LGBM, Hybrid)"
